record_name,POSITION,PICTURE,TYPE,conditional_changes,field_name,DESCRIPTION,NOTES
P,392-431,X(40),AN,,internal_account_number,INTERNAL ACCOUNT NUMBER; free-form text,FED/UST/GNMA/ALL OTHER INSTRUCTIONS; LOCATION/PRODUCT CODE = FED
P,432-481,X(50),AN,,federal_wire_bank_name,FEDERAL WIRE BANK NAME; free-form text,FED/UST/GNMA/ALL OTHER INSTRUCTIONS; LOCATION/PRODUCT CODE = FED
P,482-482,X(01),AN,,eur_transaction_code,"EUR TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add location
“C” = Change existing location",EUROCLEAR INSTRUCTIONS; LOCATION/PRODUCT CODE = EUR
P,483-486,X(04),AN,,location_product_code,"LOCATION/PRODUCT CODE; values include:
“EUR” = Euroclear",EUROCLEAR INSTRUCTIONS; LOCATION/PRODUCT CODE = EUR
P,487-494,X(08),AN,,euroclear_number,EUROCLEAR NUMBER,EUROCLEAR INSTRUCTIONS; LOCATION/PRODUCT CODE = EUR
P,495-509,X(15),AN,,euroclear_account_number,EUROCLEAR ACCOUNT NUMBER,EUROCLEAR INSTRUCTIONS; LOCATION/PRODUCT CODE = EUR
P,510-510,X(01),AN,,ced_transaction_code,"CED TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add location
“C” = Change existing location",CEDEL INSTRUCTIONS; LOCATION/PRODUCT CODE = CED
P,511-514,X(04),AN,,location_product_code,"LOCATION/PRODUCT CODE; values include:
“CED” = CEDEL",CEDEL INSTRUCTIONS; LOCATION/PRODUCT CODE = CED
P,515-522,X(08),AN,,cedel_number,CEDEL NUMBER,CEDEL INSTRUCTIONS; LOCATION/PRODUCT CODE = CED
P,523-537,X(15),AN,,cedel_account_number,CEDEL ACCOUNT NUMBER,CEDEL INSTRUCTIONS; LOCATION/PRODUCT CODE = CED
P,538-538,X(01),AN,,phy_transaction_code,"PHY TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add location
“C” = Change existing location",PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,539-542,X(04),AN,,location_product_code,"LOCATION/PRODUCT CODE; values include:
“PHY” = Physical",PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,543-557,X(15),AN,,account_number_for_physical_delivery,ACCOUNT NUMBER FOR PHYSICAL DELIVERY,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,558-589,X(32),AN,,other_instructions_1,OTHER INSTRUCTIONS 1,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,590-621,X(32),AN,,other_instructions_2,OTHER INSTRUCTIONS 2,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,622-653,X(32),AN,,other_instructions_3,OTHER INSTRUCTIONS 3,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,654-685,X(32),AN,,other_instructions_4,OTHER INSTRUCTIONS 4,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,686-717,X(32),AN,,other_instructions_5,OTHER INSTRUCTIONS 5,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,718-749,X(32),AN,,other_instructions_6,OTHER INSTRUCTIONS 6,PHYSICAL INSTRUCTIONS; LOCATION/PRODUCT CODE = PHY
P,750-750,X(01),AN,,end_of_record_p,Literally “X”; indicates the end of record P,
R,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
R,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “R”,
R,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
R,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
R,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
R,024-024,X(01),AN,,not_used,Not Used,
R,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
R,028-028,X(01),AN,,not_used,Not Used,
R,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
R,039-040,X(02),AN,,not_used,Not Used,
R,041-041,X(01),AN,,retirement_account_tran_code,"RETIREMENT ACCOUNT TRAN CODE; values include:
“X” or “” = Unchanged record
“A” = Add location
“C” = Change existing location",
R,042-042,X(01),AN,,participant_marital_status,"PARTICIPANT MARITAL STATUS; values include:
“M” = Married
“S” = Single
“” = N/A to Trust, Omnibus, Estate or Other Entity",
R,043-043,X(01),AN,,sex_of_participant,"SEX OF PARTICIPANT; values include:
“F” = Female
“M” = Male
“U” = Unknown/undetermined",
R,044-047,X(04),AN,,custodian_code,"CUSTODIAN CODE; values include:
“A” = Pershing LLC B1 Account
Other IBD-specific values assigned",
R,048-051,X(04),AN,,type_of_retirement_plan,"TYPE OF RETIREMENT PLAN; values include:
“1” = IRA
“2” = SEP-IRA (IRS-5305)
“4” = Flexible Profit Sharing
“5” = Non-standardized Profit Sharing
“6” = Flexible Target Benefit
“7” = Non-standardized Target Benefit
“8” = Flexible Money Purchase
“9” = Non-standardized Money Purchase
“A” = Salary Deferral SARSEP
“B” = Flexible 401(k)
“C” = Non-standardized 401(k)
“D” = Age Weighted 401(k)
“E” = Age Weighted Profit Sharing
“F” = Super Simplified Profit Sharing
“G” = Super Simplified Money Purchase
“H” = 403(b)7 non ERISA
“I” = 403(b)7 ERISA
“J” = Prototype SEP
“K” = Simple 401(k)
“L” = Simple IRA
“O” = Individual 401(k)
“R” = Roth IRA
“S” = Education Savings Account
“T” = Roth Conversion","NOTE: For Assets associated with the Retirement Plan, see Record 4, position 575"
R,052-052,X(01),AN,,type_of_retirement_account,"TYPE OF RETIREMENT ACCOUNT; values include:
“1” = Participant
“2” = Spousal
“3” = Rollover
“4” = Inherited
“5” = Employer
“6” = Guardian
“7” = Omnibus
“8” = Inherited Individual
“9” = Inherited Estate
“A” = Inherited Trust
“B” = Inherited Charity
“C” = Inherited Guardian
“D” = Roth Participant
“F” = Roth Guardian
“G” = Roth Omnibus
“H” = Roth Inherited Individual
“I” = Roth Inherited Estate
“J” = Roth Inherited Trust
“K” = Roth Inherited Charity
“L” = Roth Inherited Guardian",
R,053-062,X(10),AN,,retirement_plan_number,RETIREMENT PLAN NUMBER,
R,063-063,X(01),AN,,self_directed_indicator,"SELF-DIRECTED INDICATOR; values include:
“Y” = Yes
“N” = No",
R,064-064,X(01),AN,,asset_will_indicator,"ASSET WILL INDICATOR; values include:
“Y” = Yes
“N” = No",
R,065-072,9(08),N,,broker_dealer_conversion_date,"BROKER DEALER CONVERSION DATE, in CCYYMMDD",DATES
R,073-080,9(08),N,,adoption_agreement_date,"ADOPTION AGREEMENT DATE, in CCYYMMDD format",DATES
R,081-088,9(08),N,,date_plan_established,"DATE PLAN ESTABLISHED, in CCYYMMDD format",DATES
R,089-096,9(08),N,,custodian_date,"CUSTODIAN DATE, in CCYYMMDD format",DATES
R,097-104,9(08),N,,plan_amendment_date,"PLAN AMENDMENT DATE, in CCYYMMDD format",DATES
R,105-112,9(08),N,,spousal_consent_date,"SPOUSAL CONSENT DATE, in CCYYMMDD format",DATES
R,113-113,X(01),AN,,education_disability_indicator,"EDUCATION DISABILITY INDICATOR; values include:
“Y” = Yes; Account Holder has special needs
“N” = No; Does not apply",DATES
R,114-121,9(08),N,,disability_start_date,"DISABILITY START DATE, in CCYYMMDD format",DATES
R,122-129,9(08),N,,date_of_death,"DATE OF DEATH, in CCYYMMDD format",DATES
R,130-138,X(09),AN,,related_brokerage_account_number_1,"RELATED BROKERAGE ACCOUNT NUMBER 1; represents
a retail account number",DATES
R,139-147,X(09),AN,,related_brokerage_account_number_2,"RELATED BROKERAGE ACCOUNT NUMBER 2; represents
a related spousal account number",DATES
R,148-156,X(09),AN,,related_brokerage_account_number_3,"RELATED BROKERAGE ACCOUNT NUMBER 3; represents
a related account number other than retail or spousal",DATES
R,157-188,X(32),AN,,employer_name,EMPLOYER NAME; free-form text,EMPLOYER INFORMATION AND ADDRESS
R,189-197,9(09),N,,employer_tin,EMPLOYER TIN,EMPLOYER INFORMATION AND ADDRESS
R,198-229,X(32),AN,,trust_administrator,TRUST ADMINISTRATOR; free-form text,EMPLOYER INFORMATION AND ADDRESS
R,230-230,X(01),AN,,employer_address_tran_code,"EMPLOYER ADDRESS TRAN CODE; values include:
“X” or “” = Unchanged record
“A” = Add new information
“C” = Change existing information",EMPLOYER INFORMATION AND ADDRESS
R,231-231,X(01),AN,,special_handling_indicator,"SPECIAL HANDLING INDICATOR; values include:
“N” = No special handling required for this address
“Y” = Special handling required for this address",EMPLOYER INFORMATION AND ADDRESS
R,232-235,X(04),AN,,attention_line_prefix,"ATTENTION LINE PREFIX; values include:
“ATTN” = Attention of
“C/O” = Care of
“” = May be blank in user-titled accounts",EMPLOYER INFORMATION AND ADDRESS
R,236-263,X(28),AN,,employer_attention_line_detail,EMPLOYER ATTENTION LINE DETAIL,EMPLOYER INFORMATION AND ADDRESS
R,264-295,X(32),AN,,employer_address_line_1,EMPLOYER ADDRESS LINE 1,EMPLOYER INFORMATION AND ADDRESS
R,296-327,X(32),AN,,employer_address_line_2,EMPLOYER ADDRESS LINE 2,EMPLOYER INFORMATION AND ADDRESS
R,328-359,X(32),AN,,employer_address_line_3,EMPLOYER ADDRESS LINE 3; only if ATTN LINE is spaces,EMPLOYER INFORMATION AND ADDRESS
R,360-391,X(32),AN,,employer_address_line_4,EMPLOYER ADDRESS LINE 4; only if not US or Canada,EMPLOYER INFORMATION AND ADDRESS
R,392-406,X(15),AN,,city,CITY; for US/Canada addresses only,"EMPLOYER INFORMATION AND ADDRESS
NOTE:  For US/Canada addresses only"
R,407-408,X(02),AN,,state,STATE; for US/Canada addresses only; see Appendix Q,"EMPLOYER INFORMATION AND ADDRESS
NOTE:  For US/Canada addresses only"
R,409-423,X(15),AN,,zip,ZIP; for US/Canada addresses only,"EMPLOYER INFORMATION AND ADDRESS
NOTE:  For US/Canada addresses only"
R,424-425,X(02),AN,,country_code,"COUNTRY CODE; see Appendix Q, “ACCT Codes & Values”",EMPLOYER INFORMATION AND ADDRESS
R,426-525,X(100),AN,,not_used,Not Used,EMPLOYER INFORMATION AND ADDRESS
R,526-575,X(50),AN,,email_address,E-MAIL ADDRESS,E-MAIL INFORMATION
R,576-576,X(01),AN,,telephone_1_transaction_code,"TELEPHONE 1 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information","EMPLOYER TELEPHONE NUMBERS (UP TO 7 TIMES)
NOTE: Telephone numbers will appear in alphabetical order based on TELEPHONE TYPE ID
TELEPHONE NUMBER 1"
R,577-577,X(01),AN,,us_international_indicator_1,"US/INTERNATIONAL INDICATOR (1) 
This field to be decommissioned and replaced with the associated country code in position 637, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 1
R,578-578,X(01),AN,,telephone_type_id_1,"TELEPHONE TYPE ID (1); values include:
“B” = Business
“C” = Cellular
“E” = Beeper
“F” = Fax
“H” = Home
“S” = Seasonal
“T” = Telex
“V” = Voice Mail",TELEPHONE NUMBER 1
R,579-631,X(53),AN,,telephone_number_1,TELEPHONE NUMBER (1),TELEPHONE NUMBER 1
R,632-636,X(05),AN,,country_calling_code,COUNTRY CALLING CODE; effective TBA,"TELEPHONE NUMBER 1
NOTE: Effective TBA"
R,637-638,X(02),AN,,associated_country_code,ASSOCIATED COUNTRY CODE; see Appendix Q for values; effective TBA,"TELEPHONE NUMBER 1
NOTE: Effective TBA"
R,639-645,X(07),AN,,telephone_extension_1,TELEPHONE EXTENSION (1),TELEPHONE NUMBER 1
R,646-646,X(01),AN,,telephone_2_transaction_code,"TELEPHONE 2 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 2
R,647-647,X(01),AN,,us_international_indicator,"US/INTERNATIONAL INDICATOR 
This field to be decommissioned and replaced with the associated country code in position 707, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 2
R,648-648,X(01),AN,,telephone_type_id_2,"TELEPHONE TYPE ID (2); see TELEPHONE TYPE ID (1),
position 578, for values","TELEPHONE NUMBER 2
NOTE: Position 578, for values"
R,649-701,X(53),AN,,telephone_number_2,TELEPHONE NUMBER (2),TELEPHONE NUMBER 2
R,702-706,X(05),AN,,country_calling_code,COUNTRY CALLING CODE; effective TBA,"TELEPHONE NUMBER 2
NOTE: Effective TBA"
R,707-708,X(02),AN,,associated_country_code,ASSOCIATED COUNTRY CODE; see Appendix Q for values; effective TBA,"TELEPHONE NUMBER 2
NOTE: Effective TBA"
R,709-715,X(07),AN,,telephone_extension_2,TELEPHONE EXTENSION (2),TELEPHONE NUMBER 2
R,716-716,X(01),AN,,mutual_fund_indicator,"MUTUAL FUND INDICATOR;  values include:
Y = Account is restricted to mutual fund transactions only
N = Account is not restricted to mutual fund transactions",TELEPHONE NUMBER 2
R,717-748,X(32),AN,,for_pershing_internal_use_only,For Pershing Internal Use Only,TELEPHONE NUMBER 2
R,749-749,X(01),AN,,not_used,Not Used,TELEPHONE NUMBER 2
R,750-750,X(01),AN,,end_of_record_r,Literally “X”; indicates the end of record R,
S,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
S,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “S”,
S,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
S,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
S,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
S,024-024,X(01),AN,,not_used,Not Used,
S,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
S,028-028,X(01),AN,,not_used,Not Used,
S,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
S,039-040,X(02),AN,,not_used,Not Used,
S,041-041,X(01),AN,,telephone_3_transaction_code,"TELEPHONE 3 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 3
S,042-042,X(01),AN,,us_international_indicator_3,"US/INTERNATIONAL INDICATOR 
This field to be decommissioned and replaced with the associated country code in position 102, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 3
S,043-043,X(01),AN,,telephone_type_id_3,"TELEPHONE TYPE ID (3); see TELEPHONE TYPE ID (1),
Record R, position 578, for values",TELEPHONE NUMBER 3
S,044-096,X(53),AN,,telephone_number_3,TELEPHONE NUMBER (3),TELEPHONE NUMBER 3
S,097-101,X(05),AN,,country_calling_code_3,"COUNTRY CALLING CODE; 
effective TBA","TELEPHONE NUMBER 3
NOTE: Effective TBA"
S,102-103,X(02),AN,,associated_country_code_3,"ASSOCIATED COUNTRY CODE; see Appendix Q for values; 
effective TBA","TELEPHONE NUMBER 3
NOTE: Effective TBA"
S,104-110,X(07),AN,,telephone_extension_3,TELEPHONE EXTENSION (3),TELEPHONE NUMBER 3
S,111-111,X(01),AN,,telephone_4_transaction_code,"TELEPHONE 4 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 4
S,112-112,X(01),AN,,us_international_indicator_4,"US/INTERNATIONAL INDICATOR (4) 
This field to be decommissioned and replaced with the associated country code in position 172, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 4
S,113-113,X(01),AN,,telephone_type_id_4,"TELEPHONE TYPE ID (4); see TELEPHONE TYPE ID (1),
Record R, position 578, for values",TELEPHONE NUMBER 4
S,114-166,X(53),AN,,telephone_number_4,TELEPHONE NUMBER (4),TELEPHONE NUMBER 4
S,167-171,X(05),AN,,country_calling_code_4,"COUNTRY CALLING CODE; 
effective TBA","TELEPHONE NUMBER 4
NOTE: Effective TBA"
S,172-173,X(02),AN,,associated_country_code_4,"ASSOCIATED COUNTRY CODE; see Appendix Q for values; 
effective TBA","TELEPHONE NUMBER 4
NOTE: Effective TBA"
S,174-180,X(07),AN,,telephone_extension_4,TELEPHONE EXTENSION (4),TELEPHONE NUMBER 4
S,181-181,X(01),AN,,telephone_5_transaction_code,"TELEPHONE 5 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 5
S,182-182,X(01),AN,,us_international_indicator_5,"US/INTERNATIONAL INDICATOR (5) 
This field to be decommissioned and replaced with the associated country code in position 242, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 5
S,183-183,X(01),AN,,telephone_type_id_5,"TELEPHONE TYPE ID (5); see TELEPHONE TYPE ID (1),
Record R, position 578, for values",TELEPHONE NUMBER 5
S,184-236,X(53),AN,,telephone_number_5,TELEPHONE NUMBER (5),TELEPHONE NUMBER 5
S,237-241,X(05),AN,,country_calling_code_5,"COUNTRY CALLING CODE; 
effective TBA","TELEPHONE NUMBER 5
NOTE: Effective TBA"
S,242-243,X(02),AN,,associated_country_code_5,"ASSOCIATED COUNTRY CODE; see Appendix Q for values; 
effective TBA","TELEPHONE NUMBER 5
NOTE: Effective TBA"
S,244-250,X(07),AN,,telephone_extension_5,TELEPHONE EXTENSION (5),TELEPHONE NUMBER 5
S,251-251,X(01),AN,,telephone_6_transaction_code,"TELEPHONE 6 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 6
S,252-252,X(01),AN,,us_international_indicator_6,"US/INTERNATIONAL INDICATOR (6) 
This field to be decommissioned and replaced with the associated country code in position 312, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 6
S,253-253,X(01),AN,,telephone_type_id_6,"TELEPHONE TYPE ID (6); see TELEPHONE TYPE ID (1),
Record R, position 578, for values",TELEPHONE NUMBER 6
S,254-306,X(53),AN,,telephone_number_6,TELEPHONE NUMBER (6),TELEPHONE NUMBER 6
S,307-311,X(05),AN,,country_calling_code_6,"COUNTRY CALLING CODE; 
effective TBA","TELEPHONE NUMBER 6
NOTE: Effective TBA"
S,312-313,X(02),AN,,associated_country_code_6,"ASSOCIATED COUNTRY CODE; see Appendix Q for values; 
effective TBA","TELEPHONE NUMBER 6
NOTE: Effective TBA"
S,314-320,X(07),AN,,telephone_extension_6,TELEPHONE EXTENSION (6),TELEPHONE NUMBER 6
S,321-321,X(01),AN,,telephone_7_transaction_code,"TELEPHONE 7 TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new phone number information
“C” = Change existing phone number information",TELEPHONE NUMBER 7
S,322-322,X(01),AN,,us_international_indicator_7,"US/INTERNATIONAL INDICATOR (7) 
This field to be decommissioned and replaced with the associated country code in position 382, below; Effective TBA
“U” = US/Canada
“F” = International",TELEPHONE NUMBER 7
S,323-323,X(01),AN,,telephone_type_id_7,"TELEPHONE TYPE ID (7); see TELEPHONE TYPE ID (1),
Record R, position 578, for values",TELEPHONE NUMBER 7
S,324-376,X(53),AN,,telephone_number_7,TELEPHONE NUMBER (7),TELEPHONE NUMBER 7
S,377-381,X(05),AN,,country_calling_code_7,"COUNTRY CALLING CODE; 
effective TBA","TELEPHONE NUMBER 7
NOTE: Effective TBA"
S,382-383,X(02),AN,,associated_country_code_7,"ASSOCIATED COUNTRY CODE; see Appendix Q for values; 
effective TBA","TELEPHONE NUMBER 7
NOTE: Effective TBA"
S,384-390,X(07),AN,,telephone_extension_7,TELEPHONE EXTENSION (7),TELEPHONE NUMBER 7
S,391-412,X(22),AN,,not_used,Not Used,
S,413-420,9(08),N,,original_beneficiarys_date_of_birth_for_rmd,"ORIGINAL BENEFICIARY’S DATE OF BIRTH FOR RMD
CALCULATION, in CCYYMMDD format (effective 06/16/2012)",
S,421-749,X(329),AN,,not_used,Not Used,
S,750-750,X(01),AN,,end_of_record_s,Literally “X”; indicates the end of record S,
T,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
T,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “T”,
T,004-011,9(08),N,,record_id_sequence_number,"RECORD ID SEQUENCE NUMBER
Begins with “00000001”",
T,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER
including Office (3) and Base (6)",
T,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
T,024-024,X(01),AN,,not_used,Not Used,
T,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
T,028-028,X(01),AN,,not_used,Not Used,
T,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
T,039-040,X(02),AN,,not_used,Not Used,
T,041-041,X(01),AN,,beneficiary_transaction_code,"BENEFICIARY TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new beneficiary
“C” = Change existing beneficiary","BENEFICIARY NAME AREA
Each account can have up to 10 primary (“P”) and 10 Contingent (“C”) beneficiaries.
Primary beneficiaries will be listed first, beginning with sequence number 001, and immediately following the final primary beneficiary, contingent beneficiaries, if any, will be listed, beginning with sequence number 001."
T,042-042,X(01),AN,,beneficiary_type,"BENEFICIARY TYPE
Values include:
“P” = Primary Beneficiary
“C” = Contingent Beneficiary",BENEFICIARY NAME AREA
T,043-045,X(03),AN,,sequence_number,"SEQUENCE NUMBER
Values are 001 to 010",BENEFICIARY NAME AREA
T,046-048,X(03),AN,,not_used,Not Used,BENEFICIARY NAME AREA
T,049-050,X(02),AN,,beneficiary_relationship_indicator,"BENEFICIARY RELATIONSHIP INDICATOR
Values include:
“B” = Brother
“CC” = Children per Capita
“CS” = Children per Stirpes
“D” = Daughter
“DP” = Domestic Partner
“E” = Estate; Not applicable for Contingent Beneficiary
“F” = Father
“FL” = Father-in-law
“GD” = Granddaughter
“GF” = Grandfather
“GM” = Grandmother
“GS” = Grandson
“M” = Mother
“ML” = Mother-in-law
“NE” = Nephew
“NI” = Niece
“O” = Omnibus
“OE” = Other Entity; not applicable for contingent beneficiary
“OI” = Other Individual
“OT” = Other
“SI” = Sister
“SO” = Son
“SP” = Spouse
“T” = Trust Entity; not applicable for contingent beneficiary; if bene is a trust, see Record V",BENEFICIARY NAME AREA
T,051-052,X(02),AN,,primary_country_of_citizenship,"PRIMARY COUNTRY OF CITIZENSHIP
See Appendix Q",BENEFICIARY NAME AREA
T,053-058,X(06),AN,,not_used,Not Used,BENEFICIARY NAME AREA
T,059-059,X(01),AN,,sex_of_beneficiary,"SEX OF BENEFICIARY
Values include:
“F” = Female
“M” = Male
“U” = Unknown/undetermined",BENEFICIARY NAME AREA
T,060-067,9(08),N,,beneficiary_birth_date,"BENEFICIARY BIRTH DATE
In CCYYMMDD format",BENEFICIARY NAME AREA
T,068-068,X(01),AN,,tax_id_type,"TAX ID TYPE
Values include:
“A” = Applied for
“E” = Applied for expired
“F” = WP-EIN
“I” = ITIN
“N” = Non-US
“Q” = QI-EIN
“S” = Social Security Number
“T” = Tax ID Number (EIN)
“W” = WT-EIN
“” = Not populated or applicable",BENEFICIARY NAME AREA
T,069-077,X(09),AN,,beneficiary_tax_id_number,BENEFICIARY TAX ID NUMBER,BENEFICIARY NAME AREA
T,078-095,9(09)v(09),N,,percent_allocation,PERCENT ALLOCATION,BENEFICIARY NAME AREA
T,096-096,X(01),AN,,beneficiary_name_type,"BENEFICIARY NAME TYPE
Values include:
“I” = Individual
“E” = Entity",BENEFICIARY NAME INFORMATION
T,097-128,X(32),AN,,beneficiary_prefix_entity_line_1,"BENEFICIARY PREFIX/ENTITY LINE 1
if NAME TYPE = “I,” then one of the following values will be used in the first 4 characters; 
The next 4 characters can be used for a suffix; The remaining 24 characters are blank; 
Values include:
“”
“DR”
“MDM” 
“MR”
“MS”
“MRS”
“SIR”",BENEFICIARY NAME INFORMATION
T,129-160,X(32),AN,,beneficiary_first_name_entity_line_2,"BENEFICIARY FIRST NAME/ENTITY LINE 2
if NAME TYPE = “I,” this field will contain the first name; 
if NAME TYPE = “E,” it will be free-form text and can be blank",BENEFICIARY NAME INFORMATION
T,161-192,X(32),AN,,beneficiary_middle_initial_name_entity_line_3,"BENEFICIARY MIDDLE INITIAL/NAME/ ENTITY LINE 3
If NAME TYPE = “I,” this field will contain middle initial or name; 
If NAME TYPE = “E,” it will be free-form & can be blank",BENEFICIARY NAME INFORMATION
T,193-224,X(32),AN,,beneficiary_last_name_entity_line_4,"BENEFICIARY LAST NAME/ENTITY LINE 4
if NAME TYPE = “I,” this field will contain the last name; 
if NAME TYPE = “E,” it will be free-form text and can be blank",BENEFICIARY NAME INFORMATION
T,225-227,X(03),AN,,not_used,Not Used,BENEFICIARY NAME INFORMATION
T,228-228,X(01),AN,,beneficiary_address_transaction_code,"BENEFICIARY ADDRESS TRANSACTION CODE
Values include:
“X” or “” = Unchanged record
“A” = Add new information
“C” = Change existing information","BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,229-229,X(01),AN,,special_handling_indicator,"SPECIAL HANDLING INDICATOR
Values include:
“N” = No Special Handling Required for this Address
“Y” = Special Handling Required for this Address","BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,230-233,X(04),AN,,attention_line_prefix,"ATTENTION LINE PREFIX
Values include:
“ATTN” = Attention of
“C/O” = Care of
“” = May be blank in user-titled accounts","BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,234-261,X(28),AN,,beneficiary_attention_line_detail,BENEFICIARY ATTENTION LINE DETAIL,"BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,262-293,X(32),AN,,beneficiary_address_line_1,BENEFICIARY ADDRESS LINE 1,"BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,294-325,X(32),AN,,beneficiary_address_line_2,BENEFICIARY ADDRESS LINE 2,"BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,326-357,X(32),AN,,beneficiary_address_line_3,"BENEFICIARY ADDRESS LINE 3
Only if attention line information is spaces","BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,358-389,X(32),AN,,beneficiary_address_line_4,"BENEFICIARY ADDRESS LINE 4
If not US or Canada","BENEFICIARY MAILING ADDRESS (see Record U, position 459, for Legal Address)"
T,390-404,X(15),AN,,city,"CITY
For US/Canada addresses only","Positions 390-423 are redefined to accommodate both US/Canada City, State and Zip and non-US/Canada City
NOTE: The following three fields apply to US/Canada addresses only"
T,405-406,X(02),AN,,state,"STATE
For US/Canada addresses only; see Appendix Q","Positions 390-423 are redefined to accommodate both US/Canada City, State and Zip and non-US/Canada City
NOTE: The following three fields apply to US/Canada addresses only"
T,407-421,X(15),AN,,zip_postal_code,"ZIP/POSTAL CODE
For US/Canada addresses only","Positions 390-423 are redefined to accommodate both US/Canada City, State and Zip and non-US/Canada City
NOTE: The following three fields apply to US/Canada addresses only"
T,390-421,X(32),AN,,non_us_canada_city,"Non-US/Canada City
Free-form",NOTE: The following field applies to non-US or Canada addresses only
T,422-423,X(02),AN,,country_code,"COUNTRY CODE
See Appendix Q, “ACCT Codes / Values”",
T,424-424,X(01),AN,,not_used,Not Used,
